+Requests: 210
req22;z22;1;615;359;car8,car9,car6,car7,car5,car31,car10,car32,car33,car11,car12,car34,car35,car13,car14,car15,car37,car38,car17,car40,car41,car3,car20,car42,car1,car43,car24,car25,car26,car29;360;70
req23;z9;4;918;261;car8,car40,car2,car41,car3,car20,car10,car1,car11,car34,car12,car24,car13,car36,car14,car15,car26,car38,car27,car17,car39,car18,car19;260;50
req24;z19;4;614;441;car8,car9,car6,car5,car40,car20,car42,car43,car10,car21,car22,car33,car23,car13,car35,car14,car36,car25,car26,car15,car27,car28;440;90
req25;z21;2;591;226;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car12,car34,car35,car13,car14,car36,car37,car15,car16,car38,car39,car17,car18,car19,car40,car2,car3,car20,car42,car0,car21,car1,car43,car22,car23,car24,car25,car26,car27,car28,car29;230;45
req26;z11;1;822;370;car9,car6,car7,car4,car5,car10,car32,car33,car34,car12,car13,car36,car37,car15,car38,car39,car19,car40,car2,car3,car20,car42,car0,car21,car23,car24,car25,car26,car27,car28,car29;370;75
req27;z16;1;700;372;car8,car9,car7,car5,car31,car33,car11,car34,car12,car35,car13,car15,car37,car38,car16,car39,car17,car19,car2,car41,car42,car1,car43,car24,car25,car27,car28;370;75
req28;z16;2;777;277;car8,car9,car7,car4,car30,car31,car10,car32,car11,car33,car34,car35,car13,car14,car15,car38,car17,car39,car2,car3,car0,car42,car43,car1,car22,car23,car24,car25,car26,car27,car28,car29;280;55
req29;z20;3;499;245;car6,car4,car2,car40,car41,car20,car42,car0,car43,car10,car32,car11,car33,car34,car12,car35,car13,car25,car36,car37,car26,car15,car27,car39;250;50
req30;z1;2;932;218;car32,car22,car34,car27,car39,car29,car19,car5;220;45
req31;z11;1;510;321;car8,car7,car5,car2,car30,car0,car31,car10,car1,car43,car11,car23,car13,car36,car16,car18;320;65
req32;z3;1;810;389;car1,car22;390;80
req33;z2;0;801;354;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car34,car12,car35,car13,car36,car14,car37,car15,car16,car39,car17,car18,car19,car40,car2,car3,car41,car42,car0,car20,car21,car43,car1,car22,car23,car24,car25,car26,car27,car28,car29;350;70
req34;z21;0;639;420;car30,car11;420;85
req35;z18;3;517;219;car2,car3,car11,car36,car16,car38;220;45
req36;z10;4;495;289;car31,car1,car35,car37,car27;290;60
req37;z7;1;885;281;car6,car7,car4,car40,car30,car3,car42,car0,car43,car21,car10,car34,car23,car13,car35,car24,car14,car25,car36,car26,car15,car37,car27,car38;280;55
req38;z13;2;588;459;car9,car7,car4,car2,car40,car3,car41,car30,car42,car20,car31,car43,car33,car11,car34,car24,car36,car26,car16,car27,car17,car29,car18,car19;460;90
req39;z2;1;763;288;car9,car6,car7,car4,car5,car30,car32,car10,car11,car33,car34,car12,car13,car36,car14,car37,car15,car38,car17,car18,car19,car2,car41,car3,car20,car42,car0,car43,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;290;60
req40;z12;3;521;325;car8,car6,car4,car5,car40,car2,car30,car3,car0,car32,car10,car11,car23,car24,car36,car38,car27,car16,car28,car17,car39,car29,car19;330;65
req41;z24;0;571;272;car4,car5,car40,car2,car41,car30,car31,car0,car42,car10,car1,car21,car33,car34,car12,car24,car35,car25,car38,car28,car39,car17,car19;270;55
req42;z6;0;506;387;car32,car11,car14,car17,car9,car6;390;80
req43;z21;1;496;312;car30,car42,car1,car43,car10,car22,car38,car16,car28,car17,car39,car5;310;60
req44;z3;1;827;328;car8,car6,car7,car4,car2,car30,car32,car43,car33,car23,car24,car13,car36,car25,car14,car26,car15,car27,car17,car28,car29,car18,car19;330;65
req45;z21;0;663;412;car33,car34,car13,car24,car15,car8,car9,car19,car7,car4;410;80
req46;z7;3;745;390;car8,car9,car6,car7,car4,car30,car32,car33,car11,car34,car12,car35,car13,car14,car37,car15,car38,car16,car17,car39,car18,car40,car2,car41,car3,car0,car42,car20,car1,car21,car43,car22,car24,car25,car26,car27,car28,car29;390;80
req47;z4;0;578;466;car32,car43,car33,car35,car13,car26,car37,car38,car28,car8,car7;470;95
req48;z9;4;514;428;car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car13,car35,car36,car14,car37,car15,car16,car38,car39,car17,car18,car19,car40,car2,car41,car3,car0,car42,car20,car1,car43,car21,car22,car23,car24,car25,car26,car27,car28,car29;430;85
req49;z3;2;481;261;car23,car26,car39,car9;260;50
req50;z24;1;1001;181;car8,car9,car6,car4,car5,car30,car31,car33,car11,car34,car35,car13,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car2,car40,car41,car3,car0,car42,car43,car21,car23,car24,car25,car26,car27,car29;180;35
req51;z9;1;761;389;car0,car10,car32,car34,car35,car14,car37,car38;390;80
req52;z8;4;854;189;car8,car9,car6,car7,car4,car5,car30,car31,car32,car11,car12,car34,car35,car36,car14,car15,car37,car16,car17,car39,car18,car19,car2,car41,car3,car42,car0,car43,car21,car22,car24,car25,car27,car28,car29;190;40
req53;z21;4;714;440;car9,car5,car30,car32,car10,car33,car11,car34,car12,car13,car35,car15,car38,car39,car17,car41,car20,car0,car43,car21,car22,car24,car25,car28,car29;440;90
req54;z5;2;728;441;car6,car5,car40,car42,car20,car31,car21,car32,car43,car33,car23,car12,car25,car15,car37,car16,car17,car28,car29,car18;440;90
req55;z5;2;653;351;car8,car9,car6,car7,car4,car2,car30,car0,car42,car32,car10,car11,car34,car26,car27,car16,car39,car18,car19;350;70
req56;z16;3;501;256;car30,car3,car1,car22,car12,car36,car16,car17,car29,car19;260;50
req57;z11;4;608;357;car8,car7,car4,car5,car40,car3,car30,car43,car1,car10,car11,car34,car23,car35,car13,car14,car36,car15,car26,car27,car39,car17,car28,car19;360;70
req58;z0;1;512;369;car10,car12,car38,car29;370;75
req59;z24;1;657;353;car8,car5,car30,car20,car31,car0,car10,car32,car1,car21,car43,car33,car11,car34,car24,car36,car25,car14,car16,car17,car29;350;70
req60;z19;4;818;348;car8,car9,car7,car4,car30,car31,car10,car11,car34,car12,car13,car14,car36,car15,car38,car17,car39,car18,car2,car40,car3,car41,car20,car21,car1,car22,car23,car25,car26,car27,car28;350;70
req61;z9;2;740;433;car8,car6,car7,car4,car5,car30,car31,car32,car33,car11,car12,car35,car13,car36,car14,car37,car38,car16,car39,car17,car18,car40,car2,car41,car3,car20,car42,car0,car1,car21,car43,car22,car23,car25,car26,car27,car28,car29;430;85
req62;z6;4;563;264;car0,car37,car39;260;50
req63;z4;0;486;357;car8,car9,car4,car5,car40,car41,car43,car22,car14,car15,car37,car18,car29,car19;360;70
req64;z17;3;689;458;car21,car43,car33,car34,car35,car36,car39,car29,car18,car19,car5;460;90
req65;z2;2;968;194;car9,car4,car30,car10,car33,car11,car35,car14,car36,car15,car37,car16,car39,car18,car40,car41,car3,car20,car0,car42,car1,car21,car23,car24,car25,car26,car27,car29;190;40
req66;z15;3;798;341;car6,car40,car41,car30,car42,car21,car43,car33,car12,car23,car35,car14,car36,car15,car26,car38,car28,car17;340;70
req67;z8;4;777;311;car8,car7,car2,car41,car0,car32,car21,car22,car23,car34,car12,car24,car36,car37,car19;310;60
req68;z23;4;613;451;car20,car21,car11,car33,car8,car17,car9;450;90
req69;z18;2;481;412;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car12,car35,car13,car14,car36,car15,car16,car38,car17,car39,car18,car19,car2,car40,car41,car3,car42,car0,car20,car1,car43,car21,car22,car23,car24,car25,car26,car27,car28,car29;410;80
req70;z20;4;674;312;car6,car7,car30,car32,car10,car11,car33,car12,car34,car35,car38,car16,car18,car19,car2,car40,car41,car3,car0,car42,car23,car24,car25,car27,car29;310;60
req71;z7;1;698;317;car8,car9,car6,car7,car4,car5,car30,car31,car10,car33,car34,car12,car35,car13,car14,car36,car15,car37,car16,car38,car39,car17,car18,car40,car2,car41,car42,car0,car20,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;320;65
req72;z5;2;612;190;car40,car41,car30,car10,car43,car32,car21,car23,car24,car13,car14,car36,car25,car26,car15,car38,car17,car29,car18,car19;190;40
req73;z7;4;560;301;car31,car0,car1,car43,car23,car25,car26,car28,car18,car7,car5;300;60
req74;z16;3;579;316;car33,car37;320;65
req75;z5;0;631;350;car2,car41,car11,car13,car28;350;70
req76;z5;2;590;437;car9,car4,car42,car43,car1,car33,car15,car26,car17,car28,car29,car18,car19;440;90
req77;z1;3;652;478;car2,car30,car13,car26,car9,car4;480;95
req78;z19;0;842;326;car40,car30,car41,car34,car14,car37,car38,car8,car39,car9,car4,car5;330;65
req79;z6;4;756;197;car41,car26,car6;200;40
req80;z15;3;829;318;car8,car9,car6,car4,car5,car30,car31,car32,car10,car11,car33,car12,car34,car35,car13,car14,car37,car39,car18,car19,car40,car2,car41,car3,car42,car20,car21,car1,car43,car24,car26,car28,car29;320;65
req81;z6;3;494;372;car8,car9,car6,car7,car4,car5,car30,car31,car10,car33,car11,car12,car34,car35,car13,car36,car14,car37,car15,car16,car17,car39,car18,car40,car2,car41,car3,car42,car20,car43,car1,car21,car23,car24,car25,car26,car27,car28,car29;370;75
req82;z4;3;908;193;car8,car6,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car35,car13,car36,car37,car39,car17,car18,car19,car2,car40,car3,car0,car43,car21,car1,car23,car25,car27,car28,car29;190;40
req83;z9;3;807;230;car42,car32,car10,car26,car28,car5;230;45
req84;z19;4;686;457;car2,car3,car15,car29,car7,car5;460;90
req85;z10;4;530;192;car8,car9,car6,car7,car4,car5,car10,car33,car11,car34,car37,car15,car39,car19,car40,car2,car41,car42,car20,car0,car21,car25,car26,car27,car29;190;40
req86;z17;2;492;198;car8,car9,car5,car40,car3,car31,car20,car0,car42,car1,car10,car43,car33,car13,car14,car25,car37,car15,car27,car29,car18,car19;200;40
req87;z7;2;562;315;car8,car9,car6,car41,car3,car0,car31,car43,car10,car1,car22,car33,car34,car23,car12,car35,car14,car17,car18,car19;320;65
req88;z5;3;849;259;car8,car9,car6,car7,car4,car5,car30,car33,car11,car34,car12,car13,car35,car37,car17,car18,car19,car3,car20,car42,car1,car22,car23,car24,car29;260;50
req89;z16;3;622;283;car6,car7,car4,car5,car32,car33,car11,car12,car34,car13,car35,car14,car37,car38,car39,car17,car18,car19,car2,car40,car3,car42,car0,car21,car43,car23,car26,car27,car29;280;55
req90;z4;1;507;229;car8,car9,car6,car7,car4,car5,car30,car31,car32,car33,car11,car12,car34,car35,car13,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car40,car41,car3,car42,car0,car20,car43,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;230;45
req91;z9;3;825;202;car8,car9,car6,car7,car4,car30,car31,car32,car10,car11,car34,car12,car35,car13,car36,car14,car37,car15,car16,car38,car39,car18,car19,car2,car40,car41,car42,car0,car21,car43,car22,car23,car24,car25,car28;200;40
req92;z16;4;751;405;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car11,car34,car12,car35,car13,car14,car36,car37,car15,car38,car16,car17,car39,car18,car19,car2,car40,car3,car41,car0,car20,car42,car1,car21,car43,car22,car25,car26,car27,car28,car29;410;80
req93;z5;1;635;236;car9,car7,car30,car0,car31,car42,car1,car43,car32,car22,car33,car24,car39;240;50
req94;z16;2;744;323;car8,car6,car4,car5,car31,car10,car11,car34,car13,car36,car14,car15,car38,car17,car39,car18,car3,car41,car42,car20,car1,car21,car22,car23,car24,car25,car26,car27,car28;320;65
req95;z18;4;908;268;car9,car6,car7,car4,car5,car30,car31,car10,car32,car33,car12,car35,car13,car36,car14,car15,car37,car38,car16,car17,car18,car19,car2,car40,car41,car3,car42,car20,car0,car1,car21,car23,car24,car25,car26,car27,car28;270;55
req96;z17;1;690;307;car2,car9;310;60
req97;z6;1;730;378;car8,car9,car6,car7,car4,car5,car30,car31,car11,car33,car12,car35,car36,car14,car37,car15,car38,car39,car17,car18,car19,car40,car2,car41,car42,car20,car0,car21,car1,car43,car22,car23,car24,car25,car26,car27,car29;380;75
req98;z7;3;625;355;car8,car30,car31,car32,car11,car12,car34,car13,car14,car36,car37,car15,car16,car39,car18,car2,car40,car3,car41,car42,car43,car22,car25,car26,car28,car29;360;70
req99;z17;2;539;349;car41,car16;350;70
req100;z17;3;741;415;car8,car9,car7,car5,car31,car32,car33,car11,car12,car13,car35,car36,car15,car38,car39,car17,car18,car19,car2,car40,car41,car3,car0,car42,car20,car43,car1,car21,car23,car24,car26,car28;420;85
req101;z14;4;919;199;car8,car9,car7,car40,car41,car3,car42,car10,car43,car32,car33,car22,car11,car12,car23,car24,car13,car25,car26,car37,car38,car27,car39,car19;200;40
req102;z9;0;602;442;car8,car4,car2,car40,car41,car30,car32,car1,car43,car10,car34,car23,car35,car13,car36,car15,car16,car27,car39,car29,car18,car19;440;90
req103;z10;1;576;465;car8,car9,car6,car7,car4,car5,car30,car31,car32,car33,car11,car12,car34,car13,car14,car36,car37,car15,car16,car38,car39,car17,car18,car19,car40,car2,car3,car41,car0,car20,car42,car43,car1,car21,car22,car23,car24,car25,car26,car27,car28,car29;470;95
req104;z6;3;743;336;car8,car9,car6,car4,car31,car32,car11,car33,car12,car13,car35,car14,car36,car15,car37,car38,car16,car19,car40,car41,car3,car20,car42,car0,car21,car1,car23,car25,car26,car27,car28,car29;340;70
req105;z2;2;491;315;car5,car30,car3,car31,car20,car0,car10,car1,car43,car22,car12,car34,car35,car25,car15,car37,car28;320;65
req106;z1;3;706;196;car31,car32,car10,car23,car34,car24,car14,car36,car37,car27,car19;200;40
req107;z18;1;519;261;car8,car6,car4,car30,car31,car33,car11,car35,car36,car14,car37,car38,car16,car39,car18,car19,car40,car41,car0,car42,car21,car22,car23,car25,car27,car28;260;50
req108;z14;4;559;397;car8,car9,car6,car7,car5,car30,car31,car10,car32,car11,car33,car12,car34,car13,car35,car37,car38,car18,car19,car2,car3,car41,car20,car0,car21,car1,car43,car22,car23,car24,car25,car26,car27,car28,car29;400;80
req109;z16;1;558;467;car6,car7,car5,car30,car10,car33,car12,car36,car14,car15,car38,car17,car18,car19,car40,car3,car41,car0,car20,car21,car43,car22,car24,car26,car27,car28,car29;470;95
req110;z13;3;640;290;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car35,car13,car14,car36,car15,car37,car16,car38,car17,car39,car18,car19,car2,car40,car3,car41,car42,car0,car21,car43,car1,car22,car23,car24,car26,car27;290;60
req111;z4;2;634;287;car9,car6,car7,car40,car30,car42,car21,car43,car22,car13,car14,car26,car37,car16,car17,car28,car39,car18,car19;290;60
req112;z12;2;597;252;car40,car20,car10,car43,car21,car32,car33,car12,car35,car14,car37,car9;250;50
req113;z15;4;530;361;car8,car4,car5,car3,car41,car20,car31,car1,car34,car12,car23,car14,car37,car27,car39,car29;360;70
req114;z16;2;647;190;car9,car6,car7,car4,car2,car30,car3,car41,car42,car32,car21,car10,car11,car22,car23,car24,car13,car14,car26,car27,car16,car17,car29,car19;190;40
req115;z24;1;579;224;car2,car42,car20,car14,car16,car17,car9,car19,car7,car5;220;45
req116;z5;0;544;295;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car11,car34,car12,car35,car36,car14,car15,car37,car38,car16,car17,car39,car18,car19,car2,car40,car3,car41,car42,car0,car20,car21,car1,car43,car22,car23,car24,car25,car26,car27,car28;300;60
req117;z21;4;651;447;car9,car7,car3,car0,car42,car21,car10,car12,car13,car35,car26,car37,car27,car18,car29,car19;450;90
req118;z12;4;655;378;car8,car9,car4,car10,car11,car34,car35,car14,car37,car16,car38,car17,car39,car18,car19,car2,car40,car3,car41,car0,car42,car20,car21,car1,car22,car23,car24,car25,car29;380;75
req119;z7;3;485;192;car6,car7,car2,car41,car42,car22,car34,car24,car13,car14,car25,car37,car39,car18,car29;190;40
req120;z11;1;945;237;car9,car4,car2,car30,car42,car32,car43,car11,car35,car13,car36,car26,car16,car39,car18;240;50
req121;z7;3;556;453;car6,car3,car31,car42,car10,car43,car32,car22,car23,car34,car14,car36,car26,car16,car27,car39,car17,car18,car29,car19;450;90
req122;z3;0;601;471;car8,car6,car7,car4,car31,car10,car33,car12,car34,car35,car36,car37,car15,car16,car39,car17,car19,car40,car41,car3,car42,car20,car43,car21,car1,car23,car29;470;95
req123;z16;4;636;474;car2,car0,car12,car23,car27,car16;470;95
req124;z7;0;628;415;car8,car9,car6,car7,car4,car31,car32,car33,car35,car13,car14,car36,car37,car38,car17,car39,car2,car40,car3,car41,car0,car20,car43,car22,car23,car24,car25,car26,car27,car28,car29;420;85
req125;z6;2;775;352;car8,car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car34,car12,car13,car35,car37,car38,car16,car39,car17,car18,car19,car2,car40,car3,car41,car20,car42,car0,car1,car21,car43,car22,car23,car24,car25,car26,car27,car28,car29;350;70
req126;z20;2;611;376;car8,car9,car6,car7,car4,car32,car11,car12,car34,car13,car35,car36,car37,car16,car18,car19,car40,car42,car20,car0,car1,car21,car43,car22,car26;380;75
req127;z10;0;778;377;car8,car9,car6,car7,car4,car30,car31,car10,car32,car11,car12,car34,car13,car36,car14,car15,car38,car16,car17,car19,car40,car2,car41,car42,car20,car43,car21,car22,car23,car24,car26,car28,car29;380;75
req128;z16;4;689;406;car8,car9,car6,car7,car4,car40,car41,car20,car24,car36,car37,car16,car28,car39;410;80
req129;z13;3;545;217;car9,car6,car7,car4,car5,car30,car31,car10,car32,car11,car33,car12,car34,car13,car35,car14,car36,car37,car15,car16,car38,car17,car39,car18,car19,car2,car40,car3,car41,car42,car0,car20,car43,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;220;45
req130;z5;1;480;319;car2,car40,car42,car33,car13,car38,car17,car5;320;65
req131;z19;2;618;271;car20,car22,car13,car37;270;55
req132;z15;3;508;381;car6,car2,car30,car41,car0,car43,car33,car23,car35,car16,car38,car39,car29,car18,car19;380;75
req133;z1;1;545;273;car8,car9,car6,car7,car4,car30,car31,car10,car11,car33,car12,car35,car14,car36,car15,car16,car39,car18,car19,car2,car40,car41,car20,car0,car43,car23,car25,car27,car28,car29;270;55
req134;z1;3;583;415;car9,car6,car7,car5,car30,car32,car10,car34,car36,car37,car17,car18,car19,car40,car2,car3,car41,car0,car20,car1,car22,car24,car25,car26,car27,car28,car29;420;85
req135;z1;4;488;339;car41,car11,car33,car37,car6,car19;340;70
req136;z1;1;575;474;car8,car9,car7,car5,car30,car31,car32,car10,car34,car35,car13,car36,car38,car16,car39,car17,car18,car2,car40,car3,car0,car20,car42,car21,car1,car24,car25,car26,car28,car29;470;95
req137;z24;2;488;406;car8,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car35,car36,car14,car15,car37,car38,car16,car17,car39,car18,car19,car40,car2,car3,car41,car0,car42,car20,car1,car43,car23,car24,car25,car26,car27,car28,car29;410;80
req138;z13;1;645;202;car8,car9,car6,car7,car4,car31,car32,car10,car33,car35,car14,car36,car37,car15,car16,car38,car39,car17,car18,car19,car2,car40,car3,car41,car42,car43,car21,car1,car22,car23,car24,car25,car26,car27,car28,car29;200;40
req139;z23;4;539;433;car30,car0,car24,car38,car5;430;85
req140;z20;2;805;184;car2,car3,car41,car42,car20,car36,car26,car8;180;35
req141;z5;0;553;416;car8,car5,car40,car41,car30,car20,car0,car21,car1,car33,car22,car12,car23,car35,car25,car36,car26,car38,car39,car29;420;85
req142;z20;4;551;464;car8,car9,car6,car7,car5,car30,car33,car34,car12,car13,car35,car36,car14,car15,car16,car38,car39,car17,car19,car2,car40,car42,car0,car1,car22,car23,car24,car25,car26,car27,car28,car29;460;90
req143;z11;3;765;418;car9,car4,car40,car20,car43,car32,car1,car23,car34,car35,car36,car15,car27,car28,car17,car19;420;85
req144;z12;1;562;443;car8,car9,car6,car7,car5,car30,car11,car33,car12,car35,car13,car14,car36,car15,car37,car38,car16,car17,car39,car18,car19,car40,car3,car41,car42,car20,car0,car21,car43,car23,car24,car25,car27,car28;440;90
req145;z12;0;656;311;car9,car4,car5,car2,car40,car3,car0,car21,car1,car22,car33,car11,car34,car23,car24,car14,car36,car37,car15,car16,car39,car29,car18,car19;310;60
req146;z24;1;580;233;car8,car9,car7,car4,car5,car31,car42,car20,car32,car10,car1,car33,car12,car25,car15,car37,car26,car17,car39,car18,car29;230;45
req147;z23;2;891;296;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car12,car13,car35,car14,car36,car37,car15,car38,car16,car17,car18,car19,car2,car40,car41,car3,car20,car42,car0,car1,car21,car43,car22,car23,car24,car25,car26,car27,car28,car29;300;60
req148;z22;2;644;201;car6,car2,car30,car0,car10,car33,car12,car23,car24,car13,car35,car14,car27,car38,car28,car17,car29,car18,car19;200;40
req149;z5;1;770;307;car40,car20,car10,car15,car38,car28,car39,car19,car6;310;60
req150;z15;2;587;331;car8,car9,car6,car7,car4,car5,car31,car10,car32,car33,car11,car34,car12,car35,car13,car14,car36,car15,car37,car38,car16,car17,car18,car19,car2,car3,car41,car0,car21,car1,car43,car22,car23,car24,car25,car26,car27,car29;330;65
req151;z13;1;733;375;car7,car2,car20,car42,car1,car21,car23,car34,car25,car36,car15,car37,car27,car28,car29;380;75
req152;z14;3;650;413;car8,car9,car6,car4,car5,car10,car32,car33,car11,car12,car13,car14,car37,car15,car38,car16,car2,car20,car1,car43,car21,car23,car26,car27,car28;410;80
req153;z9;0;578;354;car11;350;70
req154;z9;2;533;340;car7,car30,car0,car23,car35,car13,car25,car14,car26,car15,car37,car16,car39,car28,car17,car19;340;70
req155;z17;1;628;433;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car11,car33,car12,car34,car35,car36,car14,car37,car16,car39,car18,car40,car2,car41,car3,car0,car42,car1,car21,car43,car23,car24,car25,car27,car28,car29;430;85
req156;z5;2;625;353;car6,car7,car4,car5,car30,car10,car32,car33,car11,car34,car35,car13,car37,car38,car16,car17,car18,car40,car2,car41,car0,car42,car43,car1,car23,car25;350;70
req157;z21;2;734;343;car7,car4,car5,car40,car3,car20,car42,car0,car32,car21,car33,car13,car35,car15,car27,car39,car28,car19;340;70
req158;z11;1;733;392;car6,car4,car2,car0,car42,car10,car1,car33,car34,car12,car25,car36,car26,car16,car17;390;80
req159;z7;2;708;328;car8,car9,car2,car41,car42,car21,car34,car24,car25,car14,car28,car39,car29;330;65
req160;z2;4;733;274;car8,car40,car20,car42,car43,car21,car22,car12,car24,car13,car36,car14,car26,car27;270;55
req161;z17;0;534;317;car42,car4;320;65
req162;z13;3;685;243;car42,car1,car21,car33,car34,car36,car26,car8,car17,car6;240;50
req163;z17;0;698;324;car40,car30,car42,car1,car23,car12,car35,car36,car38,car39,car19;320;65
req164;z1;4;666;303;car9,car6,car40,car21,car43,car33,car34,car12,car24,car14,car25,car37,car15,car17,car18;300;60
req165;z14;2;667;261;car37,car39;260;50
req166;z21;4;590;422;car8,car4,car5,car30,car31,car10,car32,car33,car11,car34,car12,car35,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car40,car2,car41,car3,car0,car42,car21,car1,car23,car24,car25,car26,car27,car28,car29;420;85
req167;z24;4;742;335;car8,car9,car6,car7,car4,car5,car30,car31,car32,car10,car33,car11,car34,car13,car36,car14,car15,car37,car16,car38,car17,car39,car18,car19,car40,car2,car41,car3,car42,car0,car20,car21,car1,car43,car22,car23,car24,car25,car26,car27,car28,car29;340;70
req168;z10;4;811;340;car11,car33,car19;340;70
req169;z23;1;992;190;car6,car4,car5,car2,car31,car32,car10,car43,car23,car13,car35,car15,car38,car28,car17,car18,car29;190;40
req170;z15;4;710;313;car8,car6,car7,car5,car30,car31,car32,car10,car11,car12,car34,car35,car13,car36,car14,car37,car38,car16,car17,car39,car19,car40,car2,car41,car3,car42,car20,car43,car1,car23,car25,car26,car27,car28,car29;310;60
req171;z13;1;586;401;car9,car7,car4,car5,car30,car31,car10,car11,car33,car34,car12,car35,car14,car36,car15,car16,car38,car17,car39,car18,car19,car40,car2,car3,car20,car0,car43,car1,car22,car24,car25,car26,car27,car28,car29;400;80
req172;z6;0;742;319;car9,car6,car7,car30,car10,car11,car33,car34,car13,car35,car36,car15,car37,car16,car38,car17,car2,car3,car20,car42,car1,car21,car24,car26,car29;320;65
